time,icao24,lat,lon,velocity,altitude
1647254540,a51f4a,39.13201904,-78.23686683,203.3778735,5113.02
1647254550,a51f4a,39.12659726,-78.21490479,204.0235872,5113.02
1647254560,a51f4a,39.12112427,-78.19286181,204.1798359,5113.02
1647254570,a51f4a,39.11531067,-78.16945615,204.6698499,5113.02
1647254580,a51f4a,39.11002466,-78.14807129,204.6698499,5113.02
1647254590,a51f4a,39.10443839,-78.12567139,204.6698499,5113.02
1647254600,a51f4a,39.09869385,-78.10270227,204.8268977,5097.78
1647254610,a51f4a,39.09289344,-78.07971191,204.1668738,5013.96
1647254620,a51f4a,39.08729553,-78.05786133,202.540072,4914.9
1647254630,a51f4a,39.08161926,-78.03576926,200.4246359,4808.22
1647254640,a51f4a,39.07608808,-78.01428223,197.6596681,4701.54
1647254650,a51f4a,39.07036216,-77.99200439,195.5442179,4594.86
1647254660,a51f4a,39.0649621,-77.97070313,192.6192654,4488.18
1647254670,a51f4a,39.0597948,-77.95043945,188.2281632,4396.74
1647254680,a51f4a,39.05451965,-77.92978701,184.6452679,4305.3
1647254690,a51f4a,39.04950675,-77.91015625,180.7427082,4198.62
1647254700,a51f4a,39.0442929,-77.88970947,177.1608005,4107.18
1647254710,a51f4a,39.03935837,-77.8704834,173.9071836,4015.74
1647254720,a51f4a,39.03461004,-77.85223389,171.3036724,3924.3
1647254730,a51f4a,39.0297686,-77.83355713,171.3036724,3832.86
1647254740,a51f4a,39.02481079,-77.81449028,170.8155507,3741.42
1647254750,a51f4a,39.02008574,-77.79620361,169.6768584,3657.6
1647254760,a51f4a,39.01519775,-77.77723229,169.1887359,3573.78
1647254770,a51f4a,39.01052856,-77.75937951,168.7007699,3482.34
1647254780,a51f4a,39.00558472,-77.74021315,168.7007699,3390.9
1647254790,a51f4a,39.0007782,-77.72170357,167.8885452,3299.46
1647254800,a51f4a,38.99620444,-77.70379639,167.3999511,3208.02
1647254810,a51f4a,38.99157715,-77.68569946,167.3999511,3124.2
1647254820,a51f4a,38.98675434,-77.66711426,166.9115124,3040.38
1647254830,a51f4a,38.98195946,-77.64862061,167.0739559,2948.94
1647254840,a51f4a,38.97697837,-77.63061523,165.8816681,2865.12
1647254850,a51f4a,38.97153175,-77.61248779,164.6968182,2781.3
1647254860,a51f4a,38.9662248,-77.59515381,161.7392628,2705.1
1647254870,a51f4a,38.9610575,-77.57794189,158.118529,2628.9
1647254880,a51f4a,38.95610046,-77.56120765,157.4543246,2560.32
1647254890,a51f4a,38.95118843,-77.54467773,157.2163085,2476.5
1647254900,a51f4a,38.94754028,-77.52699479,154.0353926,2400.3
1647254910,a51f4a,38.94788322,-77.50933838,145.2245434,2354.58
1647254920,a51f4a,38.95101929,-77.4940358,135.8609496,2354.58
1647254930,a51f4a,38.95556434,-77.47955322,132.5329959,2301.24
1647254940,a51f4a,38.96022034,-77.46579378,131.0550507,2240.28
1647254950,a51f4a,38.96488953,-77.45247882,123.3850795,2255.52
1647254960,a51f4a,38.96942139,-77.43976095,119.9813115,2217.42
1647254970,a51f4a,38.97441799,-77.42755127,114.6944793,2179.32
1647254980,a51f4a,38.9797715,-77.41705322,110.4366414,2125.98
1647254990,a51f4a,38.98526466,-77.40673828,107.305669,2065.02
1647255000,a51f4a,38.99079895,-77.39641273,106.1663356,1996.44
1647255010,a51f4a,38.99606478,-77.38659668,105.0272421,1950.72
1647255020,a51f4a,39.0015564,-77.37635073,104.3116877,1889.76
1647255030,a51f4a,39.0065918,-77.36620032,105.836773,1828.8
1647255040,a51f4a,39.00975114,-77.35479736,107.0760533,1760.22
1647255050,a51f4a,39.01240462,-77.34295654,105.2210915,1691.64
1647255060,a51f4a,39.01449947,-77.33117676,105.1342811,1623.06
1647255070,a51f4a,39.01566328,-77.3190918,103.6895031,1546.86
1647255080,a51f4a,39.01730347,-77.30732793,101.6114808,1470.66
1647255090,a51f4a,39.01952711,-77.29650879,100.27568,1394.46
1647255100,a51f4a,39.0223668,-77.28503418,99.8869567,1310.64
1647255110,a51f4a,39.02534614,-77.27423096,100.2545637,1219.2
1647255120,a51f4a,39.02851868,-77.26362145,100.3152609,1127.76
1647255130,a51f4a,39.03121172,-77.2522583,102.5138588,1043.94
1647255140,a51f4a,39.03053284,-77.24069347,103.8106693,982.98
1647255150,a51f4a,39.02664185,-77.22988626,102.4570473,929.64
1647255160,a51f4a,39.02050781,-77.22122856,100.0894399,899.16
1647255170,a51f4a,39.01375463,-77.21337891,99.04082515,876.3
1647255180,a51f4a,39.00728387,-77.20562744,98.63516259,853.44
1647255190,a51f4a,39.0009613,-77.19800203,97.90803277,853.44
1647255200,a51f4a,38.99450684,-77.19018024,97.53293855,853.44
1647255210,a51f4a,38.98833711,-77.18225098,97.93505977,853.44
1647255220,a51f4a,38.98275084,-77.17370605,97.45964734,853.44
1647255230,a51f4a,38.97753699,-77.16467285,97.96072852,853.44
1647255240,a51f4a,38.9723053,-77.15572855,98.46463536,830.58
1647255250,a51f4a,38.96681213,-77.14665289,98.00529511,784.86
1647255260,a51f4a,38.96008301,-77.13901022,95.62710021,739.14
1647255270,a51f4a,38.95291086,-77.13366699,94.14465757,685.8
1647255280,a51f4a,38.9454625,-77.128479,92.5427419,640.08
1647255290,a51f4a,38.93829346,-77.12348606,90.69547048,586.74
1647255300,a51f4a,38.93103131,-77.11846924,90.24350782,541.02
1647255310,a51f4a,38.92386226,-77.11346436,89.54577242,502.92
1647255320,a51f4a,38.9172984,-77.10858154,85.89828462,457.2
1647255330,a51f4a,38.91156006,-77.10199107,81.35537845,411.48
1647255340,a51f4a,38.90771484,-77.09470666,74.8069505,373.38
1647255350,a51f4a,38.90533447,-77.08691406,69.53372478,327.66
1647255360,a51f4a,38.90356549,-77.07946777,66.29943829,297.18
1647255370,a51f4a,38.9006327,-77.07287598,65.24521086,266.7
1647255380,a51f4a,38.89677429,-77.06712142,63.71010417,228.6
1647255390,a51f4a,38.89304468,-77.06176758,63.39987485,198.12
1647255400,a51f4a,38.88917542,-77.05655305,63.31215303,175.26
1647255410,a51f4a,38.88657392,-77.05303955,63.31215303,137.16
1647255420,a51f4a,38.88180542,-77.04652206,61.94726081,106.68
1647255430,a51f4a,38.8779152,-77.04174805,61.12148978,91.44
1647255440,a51f4a,38.87640381,-77.04084977,60.52538056,83.82
1647255450,a51f4a,38.86830139,-77.03941677,59.38431008,45.72
1647255460,a51f4a,38.86604438,-77.03918457,59.38431008,45.72
1647255470,a51f4a,38.85644531,-77.0382226,51.57028476,-22.86
1647255480,a51f4a,38.85644531,-77.0382226,43.87577036,-22.86
1647255490,a51f4a,38.85644531,-77.0382226,43.87577036,-22.86
1647255500,a51f4a,38.85644531,-77.0382226,43.87577036,-22.86
1647255510,a51f4a,38.85644531,-77.0382226,43.87577036,-22.86
1647255520,a51f4a,38.85644531,-77.0382226,43.87577036,-22.86
1647254850,ac2082,40.50337969,-80.28833563,75.66700059,815.34
1647254860,ac2082,40.50178528,-80.29718018,81.24469966,822.96
1647254870,ac2082,40.50178528,-80.29718018,97.74436,876.3
1647254880,ac2082,40.49220716,-80.3081235,110.963794,937.26
1647254890,ac2082,40.47856735,-80.31018344,116.4565326,1059.18
1647254900,ac2082,40.47544835,-80.30993375,117.6997956,1082.04
1647254910,ac2082,40.45536804,-80.30645752,120.1576445,1333.5
1647254920,ac2082,40.44416525,-80.30181885,128.870019,1409.7
1647254930,ac2082,40.43313237,-80.29682506,134.8677521,1447.8
1647254940,ac2082,40.42182017,-80.29164401,140.2555879,1508.76
1647254950,ac2082,40.40925107,-80.28583873,142.8524936,1607.82
1647254960,ac2082,40.39691472,-80.28034557,142.183983,1752.6
1647254970,ac2082,40.38505554,-80.27514648,141.2090213,1912.62
1647254980,ac2082,40.37294032,-80.2697962,142.183983,2042.16
1647254990,ac2082,40.36051087,-80.26430303,143.8107936,2171.7
1647255000,ac2082,40.34806824,-80.2588501,148.3687177,2263.14
1647255010,ac2082,40.33580017,-80.2532959,151.9570396,2354.58
1647255020,ac2082,40.32252425,-80.24726174,154.7245387,2446.02
1647255030,ac2082,40.30916376,-80.24114435,157.9778705,2560.32
1647255040,ac2082,40.29620361,-80.23529053,161.7171713,2659.38
1647255050,ac2082,40.28146362,-80.22857666,163.3438688,2758.44
1647255060,ac2082,40.26773226,-80.22241766,164.4845696,2903.22
1647255070,ac2082,40.25432522,-80.21636269,165.4567394,3055.62
1647255080,ac2082,40.24278027,-80.21118164,170.1698016,3131.82
1647255090,ac2082,40.22415161,-80.20294189,177.6508543,3185.16
1647255100,ac2082,40.20941162,-80.19641113,183.6709176,3238.5
1647255110,ac2082,40.19594871,-80.19039501,187.7685364,3291.84
1647255120,ac2082,40.18370548,-80.18340371,188.2450347,3421.38
1647255130,ac2082,40.16514587,-80.16369629,189.6010564,3634.74
1647255140,ac2082,40.15568103,-80.14676181,190.5339736,3741.42
1647255150,ac2082,40.14816284,-80.12646484,191.7744837,3893.82
1647255160,ac2082,40.14157104,-80.10681152,192.7435693,4046.22
1647255170,ac2082,40.13445321,-80.08652427,194.7427066,4137.66
1647255180,ac2082,40.13142731,-80.07797241,195.8579587,4206.24
1647255190,ac2082,40.11862545,-80.04251653,199.2804931,4389.12
1647255200,ac2082,40.11266676,-80.02622431,199.9659114,4511.04
1647255210,ac2082,40.10312355,-80.00006936,202.2661398,4640.58
1647255220,ac2082,40.09684753,-79.98284912,203.4162577,4747.26
1647255230,ac2082,40.08771476,-79.95774703,204.3456789,4831.08
1647255240,ac2082,40.08771476,-79.95774703,207.331144,4914.9
1647255250,ac2082,40.07235718,-79.91564941,210.0960576,5120.64
1647255260,ac2082,40.06407166,-79.89282227,212.1761897,5242.56
1647255270,ac2082,40.05560303,-79.86950684,214.4762631,5356.86
1647255280,ac2082,40.04749363,-79.8471971,215.6263045,5478.78
1647255290,ac2082,40.03999872,-79.82653531,216.5570945,5562.6
1647255300,ac2082,40.03088379,-79.80126953,218.3916273,5707.38
1647255310,ac2082,40.02668478,-79.78964372,218.8570783,5753.1
1647255320,ac2082,40.01344299,-79.75317383,220.6916793,5943.6
1647255330,ac2082,40.00643455,-79.73383817,221.3765568,6035.04
1647255340,ac2082,39.99637927,-79.70618508,222.9917439,6187.44
1647255350,ac2082,39.98748779,-79.6817627,224.3618803,6294.12
1647255360,ac2082,39.97873597,-79.65774536,225.7571129,6408.42
1647255370,ac2082,39.97059631,-79.63525391,226.9071302,6515.1
1647255380,ac2082,39.96153259,-79.61035156,227.8121607,6614.16
1647255390,ac2082,39.95329285,-79.58795166,229.1835029,6720.84
1647255400,ac2082,39.94422913,-79.56323242,230.3336478,6819.9
1647255410,ac2082,39.93470764,-79.53741455,230.797949,6941.82
1647255420,ac2082,39.9263647,-79.51461098,232.4125677,7018.02
1647255430,ac2082,39.91710081,-79.48937988,233.5626751,7063.74
1647255440,ac2082,39.90779114,-79.46399191,233.5626751,7063.74
1647255450,ac2082,39.8991782,-79.44049072,233.0982039,7063.74
1647255460,ac2082,39.88993835,-79.41532964,233.0982039,7063.74
1647255470,ac2082,39.88092041,-79.39078953,232.6339431,7063.74
1647255480,ac2082,39.87175893,-79.36590576,232.1698938,7063.74
1647255490,ac2082,39.86254159,-79.34100342,232.1698938,7063.74
1647255500,ac2082,39.85441589,-79.31890073,231.9480755,7063.74
1647255510,ac2082,39.84452587,-79.29199219,231.9480755,7063.74
1647255520,ac2082,39.83526198,-79.26690674,231.7060573,7063.74
1647255530,ac2082,39.82674292,-79.24389648,231.2424349,7063.74
1647255540,ac2082,39.81794454,-79.22021484,230.779028,7063.74
1647255550,ac2082,39.80859375,-79.19494629,230.5558715,7063.74
1647255560,ac2082,39.79980469,-79.17124209,230.3336478,7071.36
1647255570,ac2082,39.7909908,-79.14733887,230.3336478,7071.36
1647255580,ac2082,39.7816338,-79.12207031,230.5558715,7071.36
1647255590,ac2082,39.77261353,-79.09780088,230.779028,7063.74
1647255610,ac2082,39.7542572,-79.04872065,231.0031145,7071.36
1647255620,ac2082,39.7451834,-79.0244751,230.5403744,7071.36
1647255630,ac2082,39.73649597,-79.00125255,230.5403744,7071.36
1647255640,ac2082,39.72743225,-78.97713039,230.5403744,7071.36
1647255650,ac2082,39.71818542,-78.95253057,230.5403744,7071.36
1647255660,ac2082,39.70910541,-78.92822266,230.5403744,7071.36
1647255670,ac2082,39.69998117,-78.90386963,231.0031145,7071.36
1647255680,ac2082,39.69145203,-78.88100002,231.4660729,7071.36
1647255690,ac2082,39.68179321,-78.85520603,231.4660729,7071.36
1647255700,ac2082,39.67378235,-78.83371104,231.9292482,7071.36
1647255710,ac2082,39.66403198,-78.80767822,232.1533645,7071.36
1647255720,ac2082,39.65505826,-78.78369141,232.1533645,7071.36
1647255730,ac2082,39.64608765,-78.75991158,231.6906372,7071.36
1647255740,ac2082,39.63661194,-78.73471467,231.9161253,7071.36
1647255750,ac2082,39.62712692,-78.70965576,231.9161253,7071.36
1647255760,ac2082,39.6184845,-78.6867092,231.4540671,7071.36
1647255770,ac2082,39.60943707,-78.6628418,231.4540671,7071.36
1647255780,ac2082,39.59984731,-78.63745117,230.7658396,7071.36
1647255790,ac2082,39.59095583,-78.6138916,230.7658396,7071.36
1647255800,ac2082,39.5819247,-78.58996582,230.077854,7071.36
1647255810,ac2082,39.57266235,-78.56550134,229.1534771,7010.4
1647255820,ac2082,39.56404864,-78.54266357,228.0031826,6926.58
1647255830,ac2082,39.55511061,-78.51904297,225.9393303,6842.76
1647255840,ac2082,39.54593982,-78.49468994,224.1016321,6751.32
1647255850,ac2082,39.53718567,-78.47140105,223.1762192,6659.88
1647255860,ac2082,39.52834307,-78.44793701,222.0259489,6545.58
1647255870,ac2082,39.51942444,-78.42405236,221.3765568,6446.52
1647255880,ac2082,39.51195668,-78.40112305,221.1666495,6355.08
1647255890,ac2082,39.50550842,-78.37670368,220.5069257,6240.78
1647255900,ac2082,39.49978638,-78.35150677,219.7705731,6149.34
1647255910,ac2082,39.49433899,-78.32786228,218.0902806,6065.52
1647255920,ac2082,39.48868056,-78.30352783,216.4641956,5981.7
1647255930,ac2082,39.48316956,-78.27973739,214.8381217,5890.26
1647255940,ac2082,39.47767639,-78.25597348,213.9060379,5814.06
1647255950,ac2082,39.47241211,-78.232329,212.4877921,5722.62
1647255960,ac2082,39.46703377,-78.20837402,210.8624314,5646.42
1647255970,ac2082,39.46206665,-78.18611477,230.5403744,7071.36
1647255980,ac2082,39.45744401,-78.16326904,207.4102703,5471.16
1647255990,ac2082,39.45373535,-78.13739279,209.1738414,5326.38
1647256000,ac2082,39.45181274,-78.11356918,211.8591323,5143.5
1647256010,ac2082,39.45126343,-78.08884994,210.9226674,5044.44
1647256020,ac2082,39.45126343,-78.06460837,209.8956738,4922.52
1647256030,ac2082,39.45120601,-78.04058838,208.8648976,4823.46
1647256040,ac2082,39.4511261,-78.01600581,207.8360127,4709.16
1647256050,ac2082,39.45106636,-77.99151611,207.3234851,4594.86
1647256060,ac2082,39.45097325,-77.96777344,204.7545285,4518.66
1647256070,ac2082,39.45085144,-77.94465438,199.0924866,4503.42
1647256080,ac2082,39.45080566,-77.92095018,197.032052,4503.42
1647256090,ac2082,39.45078704,-77.89898682,196.5182814,4503.42
1647256100,ac2082,39.45080566,-77.87616896,194.974276,4488.18
1647256110,ac2082,39.45080566,-77.85294243,193.430944,4419.6
1647256120,ac2082,39.4508336,-77.83123779,192.9165,4297.68
1647256130,ac2082,39.4508336,-77.80871582,192.9165,4198.62
1647256140,ac2082,39.45080566,-77.78642737,192.4027438,4091.94
1647256150,ac2082,39.45071411,-77.76379793,192.404807,3977.64
1647256160,ac2082,39.45062256,-77.74212381,191.379391,3909.06
1647256170,ac2082,39.45048523,-77.7190167,189.8409889,3886.2
1647256180,ac2082,39.45025635,-77.69805908,189.3328655,3886.2
1647256190,ac2082,39.44998169,-77.67596701,189.3405534,3886.2
1647256200,ac2082,39.44975281,-77.65357639,188.8261779,3878.58
1647256210,ac2082,39.44948358,-77.63226318,188.8184691,3878.58
1647256220,ac2082,39.44929737,-77.60998535,189.3265752,3893.82
1647256230,ac2082,39.44906461,-77.58782959,189.8472622,3893.82
1647256240,ac2082,39.44883728,-77.56538723,190.3616591,3893.82
1647256250,ac2082,39.4486084,-77.54347428,190.3616591,3893.82
1647256260,ac2082,39.44836633,-77.52105713,190.3616591,3893.82
1647256270,ac2082,39.44813357,-77.49981689,190.3616591,3886.2
1647256280,ac2082,39.44787598,-77.47731748,190.3616591,3893.82
1647256290,ac2082,39.44760132,-77.45468803,190.3693054,3893.82
1647256300,ac2082,39.44737244,-77.43277508,190.3693054,3893.82
1647256310,ac2082,39.44710942,-77.41119385,190.3693054,3886.2
1647256320,ac2082,39.44682312,-77.38948656,189.8549292,3886.2
1647256330,ac2082,39.44654846,-77.36685711,189.8549292,3893.82
1647256340,ac2082,39.44622803,-77.34440679,189.9141638,3893.82
1647256350,ac2082,39.44549561,-77.32261326,190.59508,3886.2
1647256360,ac2082,39.44448853,-77.30040177,190.1669228,3886.2
1647256370,ac2082,39.44343567,-77.27884707,190.2309295,3886.2
1647256380,ac2082,39.44231454,-77.25689697,188.1775397,3870.96
1647256390,ac2082,39.44129039,-77.23547363,187.5993247,3779.52
1647256400,ac2082,39.44026624,-77.21362305,187.0263974,3680.46
1647256410,ac2082,39.43938174,-77.19165039,185.9713281,3581.4
1647256420,ac2082,39.4385376,-77.16981971,185.4311953,3497.58
1647256430,ac2082,39.43775242,-77.14892578,184.8923473,3390.9
1647256440,ac2082,39.4369812,-77.12796419,181.2953501,3352.8
1647256450,ac2082,39.43615723,-77.10658861,177.2108376,3322.32
1647256460,ac2082,39.43533325,-77.08622808,173.6147514,3284.22
1647256470,ac2082,39.43454031,-77.06616211,169.4778742,3276.6
1647256480,ac2082,39.43377686,-77.04652206,168.4244402,3268.98
1647256490,ac2082,39.43305064,-77.02764893,168.4244402,3268.98
1647256500,ac2082,39.43226624,-77.0080102,167.9366173,3268.98
1647256510,ac2082,39.43144226,-76.98830646,167.4505342,3268.98
1647256520,ac2082,39.43058337,-76.96893311,166.9662062,3268.98
1647256530,ac2082,39.42970276,-76.94937665,166.4526472,3268.98
1647256540,ac2082,39.42883301,-76.93003115,166.4526472,3276.6
1647256550,ac2082,39.42797645,-76.91107178,166.4232303,3276.6
1647256560,ac2082,39.42718506,-76.89187755,165.9095858,3268.98
1647256570,ac2082,39.42634712,-76.87219238,164.8542199,3223.26
1647256580,ac2082,39.42553711,-76.85312686,164.8542199,3147.06
1647256590,ac2082,39.42471313,-76.83419932,164.8823116,3063.24
1647256600,ac2082,39.4239264,-76.81549072,164.3686821,2987.04
1647256610,ac2082,39.42299536,-76.7958374,164.3984665,2903.22
1647256620,ac2082,39.42215742,-76.77685547,163.8849355,2834.64
1647256630,ac2082,39.42100525,-76.75842949,163.735492,2766.06
1647256640,ac2082,39.41706848,-76.73997962,165.2967092,2682.24
1647256650,ac2082,39.40972797,-76.72344971,165.7539845,2613.66
1647256660,ac2082,39.39953303,-76.70922852,164.8060517,2545.08
1647256670,ac2082,39.38891912,-76.69580078,163.3317167,2476.5
1647256680,ac2082,39.37889099,-76.68295819,161.1491211,2430.78
1647256690,ac2082,39.36836243,-76.6694044,159.3315374,2377.44
1647256700,ac2082,39.3584274,-76.65643311,157.8764853,2308.86
1647256710,ac2082,39.34858704,-76.64367012,156.4197416,2255.52
1647256720,ac2082,39.33856201,-76.63095225,153.5251222,2209.8
1647256730,ac2082,39.32872708,-76.61859131,152.0702033,2125.98
1647256740,ac2082,39.3188324,-76.60623302,150.6152873,2057.4
1647256750,ac2082,39.30898893,-76.59381104,149.5192347,1973.58
1647256760,ac2082,39.29949227,-76.58190918,149.5121544,1859.28
1647256770,ac2082,39.29003906,-76.56993037,148.064276,1775.46
1647256780,ac2082,39.28059206,-76.55804443,146.6093196,1699.26
1647256790,ac2082,39.2710023,-76.54614258,145.8927267,1615.44
1647256800,ac2082,39.26178496,-76.5345459,145.8745853,1516.38
1647256810,ac2082,39.25236511,-76.52252197,144.7792027,1432.56
1647256820,ac2082,39.24320984,-76.51075944,142.5966017,1363.98
1647256830,ac2082,39.23445879,-76.49945068,139.323175,1303.02
1647256840,ac2082,39.22514835,-76.48809814,136.6098269,1257.3
1647256850,ac2082,39.2150116,-76.48060674,133.1883494,1196.34
1647256860,ac2082,39.20322224,-76.4786377,127.1717638,1158.24
1647256870,ac2082,39.19246868,-76.48138428,121.7070567,1120.14
1647256880,ac2082,39.18228149,-76.48651786,118.7474494,1097.28
1647256890,ac2082,39.17221845,-76.49127197,115.5496653,1074.42
1647256900,ac2082,39.16287231,-76.49571294,112.2973632,1036.32
1647256910,ac2082,39.15364411,-76.50018311,107.4806367,1013.46
1647256920,ac2082,39.14451599,-76.5047289,104.6055811,982.98
1647256930,ac2082,39.13590771,-76.50915527,101.3572186,952.5
1647256940,ac2082,39.12766796,-76.51342773,99.64423058,922.02
1647256950,ac2082,39.11920166,-76.51792443,99.16900574,891.54
1647256960,ac2082,39.11160744,-76.52276611,97.50172866,853.44
1647256970,ac2082,39.10487366,-76.52968697,91.66924392,807.72
1647256980,ac2082,39.09978317,-76.53753662,86.90449975,769.62
1647256990,ac2082,39.09591933,-76.54620361,82.42670863,731.52
1647257000,ac2082,39.09361267,-76.555063,79.73218174,701.04
1647257010,ac2082,39.09255981,-76.56413866,76.82459425,647.7
1647257020,ac2082,39.09261413,-76.57281494,75.36209539,609.6
1647257030,ac2082,39.09363827,-76.58099365,74.77156405,579.12
1647257040,ac2082,39.09568657,-76.58935547,74.71313977,533.4
1647257050,ac2082,39.09873962,-76.59697823,73.67333826,510.54
1647257060,ac2082,39.1025763,-76.60375977,73.44307479,480.06
1647257070,ac2082,39.10734558,-76.60981551,73.71104718,441.96
1647257080,ac2082,39.11265564,-76.61483101,74.09601063,396.24
1647257090,ac2082,39.11803165,-76.61999512,73.77385254,358.14
1647257100,ac2082,39.12359619,-76.62516055,76.20025383,320.04
1647257110,ac2082,39.12936401,-76.63011634,77.19060365,289.56
1647257120,ac2082,39.13488356,-76.63513184,76.96914384,251.46
1647257130,ac2082,39.14044189,-76.64038617,77.88688956,213.36
1647257140,ac2082,39.14619575,-76.64569092,78.52141301,160.02
1647257150,ac2082,39.15201478,-76.65112305,77.80359623,129.54
1647257160,ac2082,39.15760803,-76.65626858,76.85903548,83.82
1647257170,ac2082,39.1631012,-76.66140349,74.81402578,38.1
1647257180,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257190,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257200,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257210,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257220,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257230,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257240,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257250,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257260,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257270,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257280,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257290,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257300,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257310,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257320,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257330,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257340,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257350,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257360,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257370,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257380,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257390,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257400,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257410,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257420,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257430,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257440,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257450,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257460,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647257470,ac2082,39.16653908,-76.66455078,71.82529986,22.86
1647259940,a448ba,34.62029409,-86.78318024,84.46913567,358.14
1647259950,a448ba,34.61270142,-86.78352823,82.85104249,510.54
1647259960,a448ba,34.60560608,-86.78364034,84.37038441,609.6
1647259970,a448ba,34.59780936,-86.78358078,91.57681209,678.18
1647259980,a448ba,34.58848572,-86.78336007,96.25053394,746.76
1647259990,a448ba,34.57988674,-86.78134918,101.0316151,838.2
1647260000,a448ba,34.57173157,-86.77579296,108.2950442,906.78
1647260010,a448ba,34.56330872,-86.76833795,114.4160928,982.98
1647260020,a448ba,34.5552063,-86.7610511,120.1741624,1051.56
1647260030,a448ba,34.54595016,-86.75279617,124.8149711,1150.62
1647260040,a448ba,34.53717041,-86.74513213,126.252775,1280.16
1647260050,a448ba,34.52796936,-86.73582739,127.7448463,1417.32
1647260060,a448ba,34.52113782,-86.7257309,131.154973,1539.24
1647260070,a448ba,34.51517913,-86.71239853,133.5177932,1668.78
1647260080,a448ba,34.51066357,-86.69809341,133.7910506,1821.18
1647260090,a448ba,34.50642731,-86.68476105,132.7076079,1988.82
1647260100,a448ba,34.50238037,-86.67181521,133.3720254,2125.98
1647260110,a448ba,34.49781515,-86.65769577,134.702817,2263.14
1647260120,a448ba,34.49357889,-86.64447784,134.702817,2423.16
1647260130,a448ba,34.48929609,-86.63068771,136.0779745,2560.32
1647260140,a448ba,34.48492018,-86.61649704,138.847473,2674.62
1647260150,a448ba,34.48040771,-86.60214171,141.4982875,2788.92
1647260160,a448ba,34.47583008,-86.58768012,144.9326712,2903.22
1647260170,a448ba,34.47106934,-86.57265799,149.6253984,2994.66
1647260180,a448ba,34.46626282,-86.5572435,152.3952979,3108.96
1647260190,a448ba,34.46159751,-86.54239655,158.8974201,3169.92
1647260200,a448ba,34.45619202,-86.5249011,165.3999464,3223.26
1647260210,a448ba,34.45084394,-86.50789261,171.3044449,3284.22
1647260220,a448ba,34.44488525,-86.48925158,178.6543359,3322.32
1647260230,a448ba,34.43902588,-86.47069814,184.4904062,3383.28
1647260240,a448ba,34.43289185,-86.45135996,190.2149299,3451.86
1647260250,a448ba,34.42654367,-86.4315033,194.2426371,3543.3
1647260260,a448ba,34.42049188,-86.41204834,195.0238138,3672.84
1647260270,a448ba,34.41430043,-86.39219284,195.2048929,3817.62
1647260280,a448ba,34.40824864,-86.37290955,195.8680928,3924.3
1647260290,a448ba,34.40162659,-86.35197854,198.1571244,4030.98
1647260300,a448ba,34.3952179,-86.33168746,200.4464223,4130.04
1647260310,a448ba,34.3886967,-86.31122589,203.4006447,4244.34
1647260320,a448ba,34.38249207,-86.29172189,203.8808489,4335.78
1647260330,a448ba,34.37557983,-86.27008555,202.9206083,4442.46
1647260340,a448ba,34.36912537,-86.25001868,205.2109314,4518.66
1647260350,a448ba,34.36239469,-86.22917175,207.5014832,4533.9
1647260360,a448ba,34.35559806,-86.20794296,207.5014832,4533.9
1647260370,a448ba,34.34880066,-86.1868473,207.5014832,4533.9
1647260380,a448ba,34.34200481,-86.16577148,206.8359193,4541.52
1647260390,a448ba,34.33562715,-86.14459991,207.0986956,4541.52
1647260400,a448ba,34.33003235,-86.12305933,207.3062513,4541.52
1647260410,a448ba,34.32445461,-86.10145569,206.9676688,4533.9
1647260420,a448ba,34.31914766,-86.08114243,206.9676688,4533.9
1647260430,a448ba,34.31355286,-86.05960768,206.4766994,4541.52
1647260440,a448ba,34.30797512,-86.03805542,206.4766994,4541.52
